PERIODO,MUNICIPIO,DIAGNOSTICO,GENERO,REGIMEN,RANGO_EDAD,CANTIDAD_CASOS,ANIO,MES_NUM,PERIODO_MENSUAL,TRIMESTRE,MES_NOMBRE,SEMESTRE,GRUPO_DIAGNOSTICO,SALUD_MENTAL_CLASS
2024-01-01,CARTAGO,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,CONTRIBUTIVO,29-59,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS DE LA CONDUCTA,MASCULINO,CONTRIBUTIVO,6-11,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS DEL SUENO,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS ESPECIFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,MASCULINO,SUBSIDIADO,6-11,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS FOBICOS DE ANSIEDAD,MASCULINO,CONTRIBUTIVO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,FEMENINO,CONTRIBUTIVO,6-11,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,MASCULINO,CONTRIBUTIVO,6-11,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS HIPERCINETICOS,FEMENINO,CONTRIBUTIVO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS HIPERCINETICOS,MASCULINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLATILES,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MULTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,MASCULINO,CONTRIBUTIVO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CARTAGO,TRASTORNOS NO ORGANICOS DEL SUENO,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,CIRCASIA,EPILEPSIA,MASCULINO,OTRO,29-59,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,CIRCASIA,RETRASO MENTAL MODERADO,MASCULINO,OTRO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER,MASCULINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,DEMENCIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,DEMENCIA NO ESPECIFICADA,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,DEMENCIA NO ESPECIFICADA,FEMENINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,DEMENCIA NO ESPECIFICADA,MASCULINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,DOLOR NO CLASIFICADAS EN OTRA PARTE,FEMENINO,CONTRIBUTIVO,29-59,2,2024,1,2024-01,1,January,1,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,DOLOR NO CLASIFICADAS EN OTRA PARTE,FEMENINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,DORSALGIA,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,MUSCULOESQUELETICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA RESIDUAL,MASCULINO,SUBSIDIADO,60+,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ENCEFALOPATIA TOXICA,MASCULINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,ENCEFALOPATIA TOXICA,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,ENFERMEDAD DE PARKINSON,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,ENFERMEDAD DE PARKINSON,MASCULINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,EPILEPSIA,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,EPILEPSIA,MASCULINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,FEMENINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,FEMENINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,FEMENINO,SUBSIDIADO,29-59,8,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,FEMENINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,MASCULINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EPISODIO DEPRESIVO,MASCULINO,SUBSIDIADO,18-28,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,FEMENINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,FEMENINO,SUBSIDIADO,29-59,5,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,FEMENINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,CONTRIBUTIVO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,CONTRIBUTIVO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,OTRO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,SUBSIDIADO,18-28,8,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,SUBSIDIADO,29-59,14,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,ESQUIZOFRENIA,MASCULINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES Y TRASTORNOS,MASCULINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,CONTACTO_SERVICIOS_SALUD,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO,MASCULINO,SUBSIDIADO,12-17,2,2024,1,2024-01,1,January,1,CONTACTO_SERVICIOS_SALUD,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,CONTACTO_SERVICIOS_SALUD,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,HIPERTENSION ESENCIAL (PRIMARIA),MASCULINO,SUBSIDIADO,29-59,2,2024,1,2024-01,1,January,1,CARDIOVASCULAR,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,HIPERTENSION ESENCIAL (PRIMARIA),MASCULINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,CARDIOVASCULAR,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,HISTORIA PERSONAL DE ALGUNAS OTRAS ENFERMEDADES,FEMENINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,PIEL,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,HISTORIA PERSONAL DE ALGUNAS OTRAS ENFERMEDADES,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,PIEL,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,HISTORIA PERSONAL DE ALGUNAS OTRAS ENFERMEDADES,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,PIEL,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,MIGRANA,MASCULINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OBESIDAD,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,ENDOCRINO_METABOLICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OBESIDAD,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,ENDOCRINO_METABOLICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LA FUNCION COGNOSCITIVA Y LA CONCIENCIA,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LA FUNCION COGNOSCITIVA Y LA CONCIENCIA,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS ARTICULARES NO CLASIFICADAS EN OTRA PARTE,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,MUSCULOESQUELETICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,CONTRIBUTIVO,12-17,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,CONTRIBUTIVO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,CONTRIBUTIVO,29-59,6,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,OTRO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,OTRO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,12-17,7,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,18-28,4,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,29-59,16,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,FEMENINO,SUBSIDIADO,60+,13,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,MASCULINO,CONTRIBUTIVO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DE ANSIEDAD,MASCULINO,SUBSIDIADO,60+,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DEGENERATIVOS DEL SISTEMA NERVIOSO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,NEUROLOGICO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS DEL HUMOR [ AFECTIVOS ],FEMENINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NINEZ Y EN LA ADOLESCENCIA,FEMENINO,SUBSIDIADO,12-17,7,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NINEZ Y EN LA ADOLESCENCIA,FEMENINO,SUBSIDIADO,6-11,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NINEZ Y EN LA ADOLESCENCIA,MASCULINO,SUBSIDIADO,0-5,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NINEZ Y EN LA ADOLESCENCIA,MASCULINO,SUBSIDIADO,12-17,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NINEZ Y EN LA ADOLESCENCIA,MASCULINO,SUBSIDIADO,6-11,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS FUNCIONALES DEL INTESTINO,FEMENINO,SUBSIDIADO,29-59,2,2024,1,2024-01,1,January,1,DIGESTIVO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,OTROS TRASTORNOS MENOPAUSICOS Y PERIMENOPAUSICOS,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,GENITOURINARIO,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",FEMENINO,SUBSIDIADO,29-59,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",FEMENINO,SUBSIDIADO,60+,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",MASCULINO,SUBSIDIADO,18-28,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",MASCULINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON DIFICULTADES CON EL MODO DE VIDA,FEMENINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON DIFICULTADES CON EL MODO DE VIDA,FEMENINO,VINCULADO,12-17,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,FEMENINO,SUBSIDIADO,6-11,2,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON EL EMPLEO Y EL DESEMPLEO,MASCULINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,"PROBLEMAS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO, INCLUSIVE CIRCUNSTANCIAS FAMILIARES",FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,"PROBLEMAS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO, INCLUSIVE CIRCUNSTANCIAS FAMILIARES",MASCULINO,PARTICULAR,0-5,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON OTRAS CIRCUNSTANCIAS PSICOSOCIALES,FEMENINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,PROBLEMAS RELACIONADOS CON OTRAS CIRCUNSTANCIAS PSICOSOCIALES,FEMENINO,SUBSIDIADO,29-59,1,2024,1,2024-01,1,January,1,FACTORES_SOCIALES,OTROS_GRUPOS_DX
2024-01-01,DOSQUEBRADAS,"PSICOSIS DE ORIGEN NO ORGANICO, NO ESPECIFICADA",FEMENINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"PSICOSIS DE ORIGEN NO ORGANICO, NO ESPECIFICADA",MASCULINO,SUBSIDIADO,29-59,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,"PSICOSIS DE ORIGEN NO ORGANICO, NO ESPECIFICADA",MASCULINO,SUBSIDIADO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,CONTRIBUTIVO,29-59,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,CONTRIBUTIVO,6-11,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,SUBSIDIADO,12-17,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,SUBSIDIADO,18-28,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,SUBSIDIADO,29-59,5,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,FEMENINO,SUBSIDIADO,60+,5,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,CONTRIBUTIVO,29-59,3,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,SUBSIDIADO,29-59,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,REACCION AL ESTRES GRAVE Y TRASTORNOS DE ADAPTACION,MASCULINO,SUBSIDIADO,60+,2,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,RETRASO MENTAL GRAVE,MASCULINO,SUBSIDIADO,18-28,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,RETRASO MENTAL LEVE,FEMENINO,CONTRIBUTIVO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,RETRASO MENTAL LEVE,FEMENINO,CONTRIBUTIVO,60+,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,RETRASO MENTAL LEVE,FEMENINO,OTRO,29-59,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
2024-01-01,DOSQUEBRADAS,RETRASO MENTAL LEVE,FEMENINO,SUBSIDIADO,12-17,1,2024,1,2024-01,1,January,1,SALUD_MENTAL,SALUD_MENTAL
